"id","nct_id","name","removed"
38796217,"NCT00359424","Netherlands",FALSE
38796218,"NCT00359424","Spain",FALSE
38796219,"NCT00359424","Switzerland",FALSE
38777812,"NCT00359593","Canada",FALSE
38449579,"NCT00359957","United States",FALSE
38926316,"NCT00360178","Germany",FALSE
38926317,"NCT00360178","Switzerland",FALSE
38532437,"NCT00360217","United States",FALSE
39077833,"NCT00360373","United States",FALSE
38592024,"NCT00360399","United States",FALSE
38467020,"NCT00360451","United States",FALSE
38756741,"NCT00360737","United States",FALSE
39069858,"NCT00360789","United Kingdom",FALSE
38999492,"NCT00360841","Taiwan",FALSE
38503876,"NCT00360971","United States",FALSE
38503877,"NCT00360971","Canada",FALSE
38727508,"NCT00360997","United Kingdom",FALSE
38743281,"NCT00361049","United States",FALSE
38671171,"NCT00361504","United States",FALSE
38671172,"NCT00361504","Canada",FALSE
38677864,"NCT00361790","United States",FALSE
38847449,"NCT00361803","United States",FALSE
39041088,"NCT00362037","Egypt",FALSE
38581765,"NCT00362089","Germany",FALSE
39074283,"NCT00362115","United States",FALSE
39074284,"NCT00362115","Argentina",FALSE
39074285,"NCT00362115","Mexico",FALSE
39074286,"NCT00362115","Peru",FALSE
39032024,"NCT00362128","United States",FALSE
38431697,"NCT00362167","United States",FALSE
38493518,"NCT00362219","Israel",FALSE
38504347,"NCT00362258","Egypt",FALSE
38938424,"NCT00362271","United States",FALSE
38495140,"NCT00362284","United States",FALSE
38615268,"NCT00362388","Brazil",FALSE
38948636,"NCT00362583","Denmark",FALSE
38761259,"NCT00362830","United States",FALSE
38600566,"NCT00362973","United States",FALSE
38618120,"NCT00363012","United States",FALSE
38454704,"NCT00363285","United Kingdom",FALSE
39087408,"NCT00363454","United States",FALSE
38769934,"NCT00363753","United States",FALSE
38407090,"NCT00363818","Israel",FALSE
38548342,"NCT00363909","United States",FALSE
39073745,"NCT00363922","Norway",FALSE
38968084,"NCT00364143","United States",FALSE
38522351,"NCT00364390","United States",FALSE
38739513,"NCT00364559","Mexico",FALSE
38662008,"NCT00364611","United States",FALSE
38560918,"NCT00364871","United States",FALSE
38493165,"NCT00364975","Israel",FALSE
38944097,"NCT00365105","United States",FALSE
38731934,"NCT00365365","United States",FALSE
38442576,"NCT00365417","United States",FALSE
38504258,"NCT00365599","United States",FALSE
39045667,"NCT00365651","United States",FALSE
38750716,"NCT00365690","United States",FALSE
38796924,"NCT00365794","United States",FALSE
38916515,"NCT00365807","United States",FALSE
39057687,"NCT00365911","Belgium",FALSE
39039727,"NCT00366015","Canada",FALSE
38589298,"NCT00366184","United States",FALSE
38442559,"NCT00366262","United States",FALSE
38584398,"NCT00366522","United States",FALSE
39080420,"NCT00366600","United States",FALSE
38836856,"NCT00366652","United States",FALSE
38522333,"NCT00366717","Taiwan",FALSE
38470976,"NCT00366873","United States",FALSE
39087196,"NCT00366990","United States",FALSE
38647248,"NCT00367029","United States",FALSE
39068569,"NCT00367094","China",FALSE
38699417,"NCT00367666","United States",FALSE
39023174,"NCT00367783","United States",FALSE
38985193,"NCT00367939","Germany",FALSE
38788766,"NCT00367978","United States",FALSE
38763835,"NCT00368095","Thailand",FALSE
38710604,"NCT00368277","United States",FALSE
38436641,"NCT00368862","Finland",FALSE
39094686,"NCT00368940","United States",FALSE
38483759,"NCT00369109","United States",FALSE
38483760,"NCT00369109","United Kingdom",FALSE
38851810,"NCT00369343","United States",FALSE
38580366,"NCT00369356","Italy",FALSE
39081827,"NCT00369512","United States",FALSE
38420572,"NCT00369538","France",FALSE
38683303,"NCT00369798","United States",FALSE
38440071,"NCT00369811","Denmark",FALSE
38921969,"NCT00369837","United States",FALSE
38929245,"NCT00369850","Australia",FALSE
38929246,"NCT00369850","France",FALSE
38929247,"NCT00369850","Italy",FALSE
38929248,"NCT00369850","New Zealand",FALSE
38929249,"NCT00369850","Peru",FALSE
38929250,"NCT00369850","South Africa",FALSE
38929251,"NCT00369850","Spain",FALSE
38929252,"NCT00369850","Switzerland",FALSE
38488241,"NCT00369902","Israel",FALSE
39025759,"NCT00370045","United States",FALSE
38522554,"NCT00370110","United States",FALSE
38457035,"NCT00370448","China",FALSE
38532734,"NCT00371098","Poland",FALSE
39082745,"NCT00371254","United States",FALSE
39082746,"NCT00371254","France",FALSE
39082747,"NCT00371254","Italy",FALSE
39082748,"NCT00371254","Spain",FALSE
38601897,"NCT00371267","United States",FALSE
38485744,"NCT00371345","United States",FALSE
38485745,"NCT00371345","Argentina",FALSE
38485746,"NCT00371345","Belgium",FALSE
38485747,"NCT00371345","France",FALSE
38485748,"NCT00371345","Italy",FALSE
38485749,"NCT00371345","Peru",FALSE
38485750,"NCT00371345","Spain",FALSE
38777894,"NCT00371397","United States",FALSE
39070541,"NCT00371423","United States",FALSE
39070542,"NCT00371423","New Zealand",FALSE
39070543,"NCT00371423","Singapore",FALSE
39070544,"NCT00371423","Taiwan",FALSE
38518332,"NCT00371462","United States",FALSE
38847472,"NCT00371475","United States",FALSE
38847473,"NCT00371475","New Zealand",FALSE
38847474,"NCT00371475","Singapore",FALSE
38673753,"NCT00371657","United States",FALSE
38837990,"NCT00371709","United States",FALSE
38837991,"NCT00371709","Australia",FALSE
38837992,"NCT00371709","Canada",FALSE
38837993,"NCT00371709","China",FALSE
38837994,"NCT00371709","New Zealand",FALSE
38837995,"NCT00371709","Singapore",FALSE
38837996,"NCT00371709","Taiwan",FALSE
38678631,"NCT00371748","United States",FALSE
38678632,"NCT00371748","New Zealand",FALSE
38678633,"NCT00371748","Singapore",FALSE
38774329,"NCT00372411","United States",FALSE
38862019,"NCT00372424","Belgium",FALSE
38862020,"NCT00372424","Italy",FALSE
38489923,"NCT00372476","Germany",FALSE
38822889,"NCT00372606","United States",FALSE
38536457,"NCT00372645","United Kingdom",FALSE
38793412,"NCT00372840","United States",FALSE
38514524,"NCT00373022","United States",FALSE
38583579,"NCT00373035","United States",FALSE
38763074,"NCT00373191","United States",FALSE
39095069,"NCT00373243","Hungary",FALSE
38515653,"NCT00373308","United States",FALSE
38773977,"NCT00373698","United States",FALSE
38557000,"NCT00373750","United States",FALSE
39018224,"NCT00373893","United States",FALSE
38755905,"NCT00374049","United States",FALSE
38908413,"NCT00374179","United States",FALSE
38648776,"NCT00374270","Canada",FALSE
38745208,"NCT00374361","United States",FALSE
38444616,"NCT00374387","Belgium",FALSE
38673609,"NCT00374452","United States",FALSE
38525135,"NCT00374751","United States",FALSE
39021672,"NCT00374829","Canada",FALSE
38684960,"NCT00375024","United States",FALSE
39066990,"NCT00375076","Austria",FALSE
38397175,"NCT00375089","United States",FALSE
38876468,"NCT00375297","United States",FALSE
39024261,"NCT00375401","United States",FALSE
39024262,"NCT00375401","Canada",FALSE
38930785,"NCT00375505","Germany",FALSE
39058607,"NCT00375648","France",FALSE
38404382,"NCT00375687","Lithuania",FALSE
38520652,"NCT00375765","Netherlands",FALSE
38772930,"NCT00375830","United States",FALSE
39090821,"NCT00375843","United States",FALSE
38643425,"NCT00375960","United States",FALSE
38643426,"NCT00375960","Canada",FALSE
38578297,"NCT00376298","United States",FALSE
39072563,"NCT00376545","United States",FALSE
38708173,"NCT00376571","Denmark",FALSE
38925353,"NCT00376636","Germany",FALSE
38745573,"NCT00376740","Israel",FALSE
38981412,"NCT00376792","Denmark",FALSE
38981413,"NCT00376792","Finland",FALSE
38981414,"NCT00376792","Iceland",FALSE
38981415,"NCT00376792","Norway",FALSE
38981416,"NCT00376792","Sweden",FALSE
38952603,"NCT00376805","United States",FALSE
39081084,"NCT00376909","United States",FALSE
38719309,"NCT00376922","United States",FALSE
38701507,"NCT00377026","United States",FALSE
39031290,"NCT00377130","United States",FALSE
39031291,"NCT00377130","Puerto Rico",FALSE
38747292,"NCT00377156","United States",FALSE
38747293,"NCT00377156","Canada",FALSE
38975737,"NCT00377208","United States",FALSE
38647586,"NCT00377533","Canada",FALSE
38955051,"NCT00377559","Netherlands",FALSE
38424441,"NCT00377780","Netherlands",FALSE
39041211,"NCT00377975","United States",FALSE
39076835,"NCT00378274","Denmark",FALSE
39091226,"NCT00378313","United States",FALSE
38924902,"NCT00378638","United States",FALSE
38722048,"NCT00378690","Belgium",FALSE
38722049,"NCT00378690","Czech Republic",FALSE
38722050,"NCT00378690","Finland",FALSE
38722051,"NCT00378690","France",FALSE
38722052,"NCT00378690","Germany",FALSE
38722053,"NCT00378690","Hungary",FALSE
38722054,"NCT00378690","Italy",FALSE
38722055,"NCT00378690","Russian Federation",FALSE
38722056,"NCT00378690","Slovakia",FALSE
38722057,"NCT00378690","Spain",FALSE
39062140,"NCT00378820","Denmark",FALSE
38993545,"NCT00379015","Japan",FALSE
38864092,"NCT00379106","United States",FALSE
38424176,"NCT00379119","United States",FALSE
38413751,"NCT00379132","United States",FALSE
38633828,"NCT00379197","United States",FALSE
38790710,"NCT00379392","United States",FALSE
38804233,"NCT00379418","United States",FALSE
38747688,"NCT00379509","United States",FALSE
38854865,"NCT00379561","United States",FALSE
38573007,"NCT00379652","United States",FALSE
39020171,"NCT00379704","France",FALSE
38547141,"NCT00379743","United States",FALSE
38948202,"NCT00379782","United States",FALSE
38652978,"NCT00379886","Denmark",FALSE
38693474,"NCT00379925","United States",FALSE
39021269,"NCT00380042","United States",FALSE
38983221,"NCT00380055","United States",FALSE
38724063,"NCT00380198","United States",FALSE
38659480,"NCT00380406","Canada",FALSE
38962021,"NCT00380419","United States",FALSE
39061026,"NCT00380952","Israel",FALSE
39070627,"NCT00381095","United States",FALSE
39070628,"NCT00381095","Canada",FALSE
39070629,"NCT00381095","Czechia",FALSE
39070630,"NCT00381095","Egypt",FALSE
39070631,"NCT00381095","Finland",FALSE
39070632,"NCT00381095","France",FALSE
39070633,"NCT00381095","Hungary",FALSE
39070634,"NCT00381095","Italy",FALSE
39070635,"NCT00381095","Korea, Republic of",FALSE
39070636,"NCT00381095","Mexico",FALSE
39070637,"NCT00381095","Peru",FALSE
39070638,"NCT00381095","Philippines",FALSE
39070639,"NCT00381095","Poland",FALSE
39070640,"NCT00381095","Russian Federation",FALSE
39070641,"NCT00381095","Spain",FALSE
39070642,"NCT00381095","Sweden",FALSE
39070643,"NCT00381095","Taiwan",FALSE
39070644,"NCT00381095","Thailand",FALSE
39070645,"NCT00381095","Venezuela",FALSE
38678043,"NCT00381134","United States",FALSE
38783503,"NCT00381160","United States",FALSE
38470166,"NCT00381173","United States",FALSE
38618264,"NCT00381316","United States",FALSE
38554164,"NCT00381368","Finland",FALSE
38544035,"NCT00381615","United Kingdom",FALSE
38753241,"NCT00381823","United States",FALSE
39003278,"NCT00381901","France",FALSE
38531451,"NCT00381927","United States",FALSE
38412695,"NCT00381966","United States",FALSE
38792662,"NCT00381979","Canada",FALSE
38662891,"NCT00381992","United States",FALSE
38567636,"NCT00382018","United States",FALSE
38878450,"NCT00382070","United States",FALSE
38878451,"NCT00382070","Canada",FALSE
38878452,"NCT00382070","Ireland",FALSE
38913683,"NCT00382564","United States",FALSE
38848595,"NCT00382785","United States",FALSE
38742469,"NCT00383058","Taiwan",FALSE
38798407,"NCT00383253","Australia",FALSE
38519252,"NCT00383409","Brazil",FALSE
38415544,"NCT00383487","United States",FALSE
38500683,"NCT00383500","United States",FALSE
38710381,"NCT00383604","United States",FALSE
38684004,"NCT00383929","Denmark",FALSE
38684005,"NCT00383929","Estonia",FALSE
38684006,"NCT00383929","Former Serbia and Montenegro",FALSE
38684007,"NCT00383929","France",FALSE
38684008,"NCT00383929","Germany",FALSE
38684009,"NCT00383929","Lithuania",FALSE
38684010,"NCT00383929","Netherlands",FALSE
38684011,"NCT00383929","Poland",FALSE
38684012,"NCT00383929","Sweden",FALSE
38684013,"NCT00383929","Ukraine",FALSE
38684014,"NCT00383929","United Kingdom",FALSE
38931850,"NCT00383968","Pakistan",FALSE
38593206,"NCT00384020","Taiwan",FALSE
38591078,"NCT00384241","United States",FALSE
38989367,"NCT00384345","Canada",FALSE
39049432,"NCT00384410","Canada",FALSE
38490061,"NCT00384514","Israel",FALSE
38815220,"NCT00384839","United States",FALSE
39025015,"NCT00385190","Japan",FALSE
39077386,"NCT00385242","Canada",FALSE
38840038,"NCT00385294","United States",FALSE
38929851,"NCT00385385","United States",FALSE
38929852,"NCT00385385","Canada",FALSE
39018606,"NCT00385437","Canada",FALSE
38897120,"NCT00385489","Japan",FALSE
38416183,"NCT00385580","United States",FALSE
38416184,"NCT00385580","France",FALSE
38416185,"NCT00385580","Italy",FALSE
38719850,"NCT00385684","United States",FALSE
39054031,"NCT00385762","United States",FALSE
38490349,"NCT00385866","United States",FALSE
38404509,"NCT00385931","United States",FALSE
38413240,"NCT00386022","United States",FALSE
38868485,"NCT00386061","United States",FALSE
38868486,"NCT00386061","Belgium",FALSE
38868487,"NCT00386061","Finland",FALSE
38868488,"NCT00386061","France",FALSE
38868489,"NCT00386061","Germany",FALSE
38868490,"NCT00386061","Netherlands",FALSE
38868491,"NCT00386061","Sweden",FALSE
38545955,"NCT00386139","United States",FALSE
38545956,"NCT00386139","Germany",FALSE
38671098,"NCT00386152","United States",FALSE
38937703,"NCT00386217","United States",FALSE
38972820,"NCT00386243","United States",FALSE
38640511,"NCT00386490","United States",FALSE
39040976,"NCT00386607","United States",FALSE
39040977,"NCT00386607","Canada",FALSE
39040978,"NCT00386607","Germany",FALSE
39040979,"NCT00386607","Netherlands",FALSE
38928111,"NCT00386620","United States",FALSE
38706664,"NCT00386672","United States",FALSE
38445542,"NCT00386711","China",FALSE
38597381,"NCT00386841","Denmark",FALSE
38625061,"NCT00386893","Germany",FALSE
38830431,"NCT00387010","United States",FALSE
38456955,"NCT00387062","United States",FALSE
38738898,"NCT00387153","United States",FALSE
38438182,"NCT00387166","United States",FALSE
38528260,"NCT00387244","United States",FALSE
38646874,"NCT00387348","United States",FALSE
38755380,"NCT00387517","United States",FALSE
38755381,"NCT00387517","Germany",FALSE
38940765,"NCT00387569","Australia",FALSE
38711106,"NCT00387712","United States",FALSE
38971804,"NCT00387725","Australia",FALSE
38786782,"NCT00387777","Germany",FALSE
38513500,"NCT00387907","United States",FALSE
39011740,"NCT00387985","United States",FALSE
38693688,"NCT00388115","United States",FALSE
38719509,"NCT00388180","United States",FALSE
38743474,"NCT00388219","Germany",FALSE
38555673,"NCT00388557","United States",FALSE
38914756,"NCT00388609","United States",FALSE
38679418,"NCT00388713","Israel",FALSE
38496282,"NCT00388726","United States",FALSE
38496283,"NCT00388726","Argentina",FALSE
38496284,"NCT00388726","Australia",FALSE
38496285,"NCT00388726","Austria",FALSE
38496286,"NCT00388726","Belgium",FALSE
38496287,"NCT00388726","Brazil",FALSE
38496288,"NCT00388726","Canada",FALSE
38496289,"NCT00388726","Croatia",FALSE
38496290,"NCT00388726","Czechia",FALSE
38496291,"NCT00388726","France",FALSE
38496292,"NCT00388726","Hungary",FALSE
38496293,"NCT00388726","Italy",FALSE
38496294,"NCT00388726","Poland",FALSE
38496295,"NCT00388726","Russian Federation",FALSE
38496296,"NCT00388726","South Africa",FALSE
38496297,"NCT00388726","Spain",FALSE
38496298,"NCT00388726","Switzerland",FALSE
38501102,"NCT00388765","United States",FALSE
38526836,"NCT00388804","United States",FALSE
39014132,"NCT00388817","United States",FALSE
38806770,"NCT00388869","Israel",FALSE
38849116,"NCT00389467","United States",FALSE
38849117,"NCT00389467","Canada",FALSE
38453748,"NCT00389519","United States",FALSE
38453749,"NCT00389519","Argentina",FALSE
38453750,"NCT00389519","Chile",FALSE
38453751,"NCT00389519","Colombia",FALSE
38453752,"NCT00389519","India",FALSE
38453753,"NCT00389519","Poland",FALSE
38453754,"NCT00389519","South Africa",FALSE
38453755,"NCT00389519","Turkey",FALSE
38453756,"NCT00389519","Ukraine",FALSE
38401451,"NCT00389662","Belgium",FALSE
38964874,"NCT00389675","United States",FALSE
38964875,"NCT00389675","Argentina",FALSE
38964876,"NCT00389675","Australia",FALSE
38964877,"NCT00389675","Brazil",FALSE
38762655,"NCT00389779","United States",FALSE
38762656,"NCT00389779","Argentina",FALSE
38762657,"NCT00389779","Australia",FALSE
38762658,"NCT00389779","Belgium",FALSE
38762659,"NCT00389779","Brazil",FALSE
38762660,"NCT00389779","Denmark",FALSE
38762661,"NCT00389779","France",FALSE
38762662,"NCT00389779","Germany",FALSE
38762663,"NCT00389779","New Zealand",FALSE
38762664,"NCT00389779","Spain",FALSE
38767961,"NCT00390130","Canada",FALSE
38900136,"NCT00390286","United States",FALSE
38918508,"NCT00390377","Australia",FALSE
39063423,"NCT00390468","United States",FALSE
38791350,"NCT00390637","Denmark",FALSE
38873828,"NCT00390962","Switzerland",FALSE
38688846,"NCT00391092","Argentina",FALSE
38688847,"NCT00391092","Australia",FALSE
38688848,"NCT00391092","Austria",FALSE
38688849,"NCT00391092","Bosnia and Herzegovina",FALSE
38688850,"NCT00391092","Brazil",FALSE
38688851,"NCT00391092","Canada",FALSE
38688852,"NCT00391092","Czech Republic",FALSE
38688853,"NCT00391092","France",FALSE
38688854,"NCT00391092","Italy",FALSE
38688855,"NCT00391092","Mexico",FALSE
38688856,"NCT00391092","Romania",FALSE
38688857,"NCT00391092","Russian Federation",FALSE
38688858,"NCT00391092","Spain",FALSE
38688859,"NCT00391092","Turkey",FALSE
38688860,"NCT00391092","United Kingdom",FALSE
38688861,"NCT00391092","Uruguay",FALSE
38479585,"NCT00391196","United States",FALSE
38479586,"NCT00391196","Argentina",FALSE
38479587,"NCT00391196","Australia",FALSE
38479588,"NCT00391196","Brazil",FALSE
38479589,"NCT00391196","Canada",FALSE
38479590,"NCT00391196","Czech Republic",FALSE
38479591,"NCT00391196","Germany",FALSE
38479592,"NCT00391196","Mexico",FALSE
38479593,"NCT00391196","Slovakia",FALSE
38479594,"NCT00391196","Sweden",FALSE
38479595,"NCT00391196","United Kingdom",FALSE
38637895,"NCT00391378","United States",FALSE
38710249,"NCT00391690","Germany",FALSE
38974261,"NCT00391950","United Kingdom",FALSE
38592587,"NCT00392184","Austria",FALSE
38592588,"NCT00392184","Germany",FALSE
38630878,"NCT00392262","Germany",FALSE
38630879,"NCT00392262","Switzerland",FALSE
38981669,"NCT00392392","United States",FALSE
38515608,"NCT00392535","United Kingdom",FALSE
38533935,"NCT00392925","United States",FALSE
38819720,"NCT00392938","United States",FALSE
39101258,"NCT00393172","United States",FALSE
38595481,"NCT00393419","United States",FALSE
38530793,"NCT00393497","United States",FALSE
38540753,"NCT00393783","United States",FALSE
38400675,"NCT00393926","United States",FALSE
39087656,"NCT00394212","United States",FALSE
38945333,"NCT00394251","United States",FALSE
38839351,"NCT00394394","Brazil",FALSE
38875126,"NCT00394667","Denmark",FALSE
38708669,"NCT00394745","Germany",FALSE
38708670,"NCT00394745","Switzerland",FALSE
38728179,"NCT00394810","United States",FALSE
39056054,"NCT00394823","Germany",FALSE
39056055,"NCT00394823","Switzerland",FALSE
38588532,"NCT00394849","United States",FALSE
38945453,"NCT00395135","United States",FALSE
38982735,"NCT00395356","Canada",FALSE
39034385,"NCT00396448","United States",FALSE
39034386,"NCT00396448","Argentina",FALSE
39034387,"NCT00396448","Australia",FALSE
39034388,"NCT00396448","Chile",FALSE
39034389,"NCT00396448","France",FALSE
39034390,"NCT00396448","Germany",FALSE
39034391,"NCT00396448","Korea, Republic of",FALSE
39034392,"NCT00396448","Mexico",FALSE
39034393,"NCT00396448","Spain",FALSE
39034394,"NCT00396448","Sweden",FALSE
39034395,"NCT00396448","United Kingdom",FALSE
38799122,"NCT00396656","Germany",FALSE
38799123,"NCT00396656","Switzerland",FALSE
38774382,"NCT00396838","Israel",FALSE
38674214,"NCT00396864","United States",FALSE
39027164,"NCT00396890","United States",FALSE
38838664,"NCT00396916","Israel",FALSE
38777809,"NCT00397059","Denmark",FALSE
38939534,"NCT00397761","United States",FALSE
38777347,"NCT00397774","Norway",FALSE
39013139,"NCT00397865","United States",FALSE
38881453,"NCT00397930","United States",FALSE
39070626,"NCT00398060","Finland",FALSE
38525072,"NCT00398281","United States",FALSE
38707882,"NCT00398359","United States",FALSE
38834353,"NCT00398437","Belgium",FALSE
39037428,"NCT00398489","Germany",FALSE
38625450,"NCT00398619","United States",FALSE
38689009,"NCT00398632","United States",FALSE
38977545,"NCT00398840","United States",FALSE
38853793,"NCT00398944","France",FALSE
38506881,"NCT00399321","United States",FALSE
38988127,"NCT00399516","United States",FALSE
38783378,"NCT00399633","Denmark",FALSE
38758613,"NCT00399737","France",FALSE
38525544,"NCT00399841","United States",FALSE
38741346,"NCT00400452","Canada",FALSE
38673235,"NCT00400504","Denmark",FALSE
38926729,"NCT00400517","United States",FALSE
38642179,"NCT00400712","Canada",FALSE
38991877,"NCT00400777","Brazil",FALSE
38592138,"NCT00401063","United States",FALSE
38726221,"NCT00401089","Canada",FALSE
38726222,"NCT00401089","United Kingdom",FALSE
38430388,"NCT00401102","United States",FALSE
38794059,"NCT00402077","United States",FALSE
38737868,"NCT00402103","United States",FALSE
38737869,"NCT00402103","Belgium",FALSE
38737870,"NCT00402103","Denmark",FALSE
38737871,"NCT00402103","Finland",FALSE
38737872,"NCT00402103","Germany",FALSE
38737873,"NCT00402103","Iceland",FALSE
38737874,"NCT00402103","India",FALSE
38737875,"NCT00402103","Switzerland",FALSE
38424226,"NCT00402194","United States",FALSE
39042291,"NCT00402272","Austria",FALSE
39042292,"NCT00402272","Belgium",FALSE
39042293,"NCT00402272","Canada",FALSE
39042294,"NCT00402272","China",FALSE
39042295,"NCT00402272","Czech Republic",FALSE
39042296,"NCT00402272","France",FALSE
39042297,"NCT00402272","Germany",FALSE
39042298,"NCT00402272","Greece",FALSE
39042299,"NCT00402272","India",FALSE
39042300,"NCT00402272","Ireland",FALSE
39042301,"NCT00402272","Israel",FALSE
39042302,"NCT00402272","Italy",FALSE
39042303,"NCT00402272","Malaysia",FALSE
39042304,"NCT00402272","Netherlands",FALSE
39042305,"NCT00402272","New Zealand",FALSE
39042306,"NCT00402272","Portugal",FALSE
39042307,"NCT00402272","Singapore",FALSE
39042308,"NCT00402272","South Africa",FALSE
39042309,"NCT00402272","Spain",FALSE
39042310,"NCT00402272","Sweden",FALSE
39042311,"NCT00402272","Switzerland",FALSE
39042312,"NCT00402272","Thailand",FALSE
39042313,"NCT00402272","United Kingdom",FALSE
38657979,"NCT00402285","United States",FALSE
39099452,"NCT00402389","United States",FALSE
38423543,"NCT00402480","United States",FALSE
38749252,"NCT00402519","Austria",FALSE
38749253,"NCT00402519","Germany",FALSE
38749254,"NCT00402519","Hungary",FALSE
38749255,"NCT00402519","Poland",FALSE
38749256,"NCT00402519","Spain",FALSE
38425620,"NCT00402701","United States",FALSE
38856093,"NCT00402792","United States",FALSE
38621854,"NCT00402974","Netherlands",FALSE
39086031,"NCT00403000","United States",FALSE
38919840,"NCT00403130","United States",FALSE
38761905,"NCT00403182","Germany",FALSE
38507719,"NCT00403299","Norway",FALSE
38655178,"NCT00403351","Australia",FALSE
38802435,"NCT00403481","United States",FALSE
39074972,"NCT00403663","Canada",FALSE
38536485,"NCT00403767","United States",FALSE
38536486,"NCT00403767","Argentina",FALSE
38536487,"NCT00403767","Australia",FALSE
38536488,"NCT00403767","Austria",FALSE
38536489,"NCT00403767","Belgium",FALSE
38536490,"NCT00403767","Brazil",FALSE
38536491,"NCT00403767","Bulgaria",FALSE
38536492,"NCT00403767","Canada",FALSE
38536493,"NCT00403767","Chile",FALSE
38536494,"NCT00403767","China",FALSE
38536495,"NCT00403767","Colombia",FALSE
38536496,"NCT00403767","Czech Republic",FALSE
38536497,"NCT00403767","Denmark",FALSE
38536498,"NCT00403767","Finland",FALSE
38536499,"NCT00403767","France",FALSE
38536500,"NCT00403767","Germany",FALSE
38536501,"NCT00403767","Greece",FALSE
38536502,"NCT00403767","Hong Kong",FALSE
38536503,"NCT00403767","Hungary",FALSE
38536504,"NCT00403767","India",FALSE
38536505,"NCT00403767","Israel",FALSE
38536506,"NCT00403767","Korea, Republic of",FALSE
38536507,"NCT00403767","Lithuania",FALSE
38536508,"NCT00403767","Malaysia",FALSE
38536509,"NCT00403767","Mexico",FALSE
38536510,"NCT00403767","Netherlands",FALSE
38536511,"NCT00403767","New Zealand",FALSE
38536512,"NCT00403767","Norway",FALSE
38536513,"NCT00403767","Peru",FALSE
38536514,"NCT00403767","Philippines",FALSE
38536515,"NCT00403767","Poland",FALSE
38536516,"NCT00403767","Romania",FALSE
38536517,"NCT00403767","Russian Federation",FALSE
38536518,"NCT00403767","Singapore",FALSE
38536519,"NCT00403767","South Africa",FALSE
38536520,"NCT00403767","Spain",FALSE
38536521,"NCT00403767","Sweden",FALSE
38536522,"NCT00403767","Switzerland",FALSE
38536523,"NCT00403767","Taiwan",FALSE
38536524,"NCT00403767","Thailand",FALSE
38536525,"NCT00403767","Turkey",FALSE
38536526,"NCT00403767","Ukraine",FALSE
38536527,"NCT00403767","United Kingdom",FALSE
38536528,"NCT00403767","Venezuela",FALSE
38957925,"NCT00403780","Sweden",FALSE
38629957,"NCT00404027","United States",FALSE
38563342,"NCT00404066","United States",FALSE
38414705,"NCT00404365","United States",FALSE
38800193,"NCT00404391","United States",FALSE
38621826,"NCT00404404","United States",FALSE
38512886,"NCT00404599","Netherlands",FALSE
38489679,"NCT00404976","Netherlands",FALSE
38579915,"NCT00405197","Netherlands",FALSE
38700496,"NCT00405210","Belgium",FALSE
38700497,"NCT00405210","France",FALSE
38775933,"NCT00405444","Canada",FALSE
39095152,"NCT00405574","United States",FALSE
38713706,"NCT00405678","United States",FALSE
38865833,"NCT00405769","United States",FALSE
38841138,"NCT00405782","United States",FALSE
38780530,"NCT00405808","Austria",FALSE
38780531,"NCT00405808","Belgium",FALSE
38780532,"NCT00405808","Brazil",FALSE
38780533,"NCT00405808","Bulgaria",FALSE
38780534,"NCT00405808","Canada",FALSE
38780535,"NCT00405808","Czech Republic",FALSE
38780536,"NCT00405808","Denmark",FALSE
38780537,"NCT00405808","Egypt",FALSE
38780538,"NCT00405808","Finland",FALSE
38780539,"NCT00405808","France",FALSE
38780540,"NCT00405808","Greece",FALSE
38780541,"NCT00405808","Hungary",FALSE
38780542,"NCT00405808","Ireland",FALSE
38780543,"NCT00405808","Israel",FALSE
38780544,"NCT00405808","Italy",FALSE
38780545,"NCT00405808","Lithuania",FALSE
38780546,"NCT00405808","Luxembourg",FALSE
38780547,"NCT00405808","Mexico",FALSE
38780548,"NCT00405808","Netherlands",FALSE
38780549,"NCT00405808","Norway",FALSE
38780550,"NCT00405808","Portugal",FALSE
38780551,"NCT00405808","Slovakia",FALSE
38780552,"NCT00405808","Spain",FALSE
38780553,"NCT00405808","Sweden",FALSE
38780554,"NCT00405808","Switzerland",FALSE
38780555,"NCT00405808","Turkey",FALSE
38780556,"NCT00405808","United Kingdom",FALSE
38523110,"NCT00405938","United States",FALSE
38524757,"NCT00406406","Netherlands",FALSE
38525378,"NCT00406614","United States",FALSE
38625173,"NCT00406640","United States",FALSE
38625174,"NCT00406640","Argentina",FALSE
38625175,"NCT00406640","Chile",FALSE
38625176,"NCT00406640","Colombia",FALSE
38625177,"NCT00406640","Mexico",FALSE
38625178,"NCT00406640","Peru",FALSE
38645843,"NCT00407173","United States",FALSE
38398300,"NCT00407537","Costa Rica",FALSE
38398301,"NCT00407537","Croatia",FALSE
38398302,"NCT00407537","Czechia",FALSE
38398303,"NCT00407537","Dominican Republic",FALSE
38398304,"NCT00407537","Indonesia",FALSE
38398305,"NCT00407537","Jordan",FALSE
38398306,"NCT00407537","Korea, Republic of",FALSE
38398307,"NCT00407537","Kuwait",FALSE
38398308,"NCT00407537","Lebanon",FALSE
38398309,"NCT00407537","Malaysia",FALSE
38398310,"NCT00407537","Mexico",FALSE
38398311,"NCT00407537","Panama",FALSE
38398312,"NCT00407537","Philippines",FALSE
38398313,"NCT00407537","Russian Federation",FALSE
