,nct_id,start_date,phase,year,BreastCancer,ProstateCancer,Stroke,HeartFailure,Pain,Obesity,Cancer,Depression,Hypertension,Anxiety,UnitedStates,Canada,China,France,Germany,UnitedKingdom,Korea,Italy,Spain,Turkey
2110,NCT02958228,2016/11/30,NA,2016,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2111,NCT02958774,2017/10/23,NA,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2112,NCT02958943,2018/6/1,NA,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2113,NCT02959021,2017/1/31,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2114,NCT02959307,2016/11/30,NA,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2115,NCT02959372,2016/11/30,NA,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2116,NCT02959411,2016/10/31,PHASE4,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2117,NCT02959762,2016/10/31,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2118,NCT02960022,2016/12/22,PHASE2,2016,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2119,NCT02960542,2017/6/26,NA,2017,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2120,NCT02960776,2016/11/1,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2121,NCT02961192,2017/2/13,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2122,NCT02962583,2017/1/31,PHASE2,2017,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2123,NCT02962661,2020/7/18,PHASE1,2020,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2124,NCT02963051,2017/7/11,PHASE1,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2125,NCT02963181,2018/3/1,EARLY_PHASE1,2018,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2126,NCT02963272,2017/1/19,NA,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2127,NCT02963428,2016/11/30,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2128,NCT02963597,2016/10/1,NA,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2129,NCT02963922,2017/2/6,PHASE3,2017,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
2130,NCT02963935,2017/2/6,PHASE3,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2131,NCT02964000,2016/11/30,NA,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2132,NCT02964039,2017/4/1,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2133,NCT02964520,2015/7/31,NA,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2134,NCT02966912,2016/11/30,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2135,NCT02967835,2017/2/1,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2136,NCT02968238,2017/5/1,NA,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2137,NCT02968784,2016/6/30,NA,2016,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2138,NCT02969031,2017/2/14,NA,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2139,NCT02969265,2017/5/9,PHASE3,2017,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2140,NCT02969291,2016/10/31,NA,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2141,NCT02969577,2017/3/7,NA,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2142,NCT02969876,2017/8/24,PHASE4,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2143,NCT02969967,2016/11/30,NA,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2144,NCT02970279,2016/12/31,NA,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2145,NCT02970734,2016/12/1,NA,2016,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2146,NCT02971137,2017/12/22,NA,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2147,NCT02971826,2018/11/30,NA,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2148,NCT02972060,2017/12/1,PHASE2,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2149,NCT02972203,2015/10/31,NA,2015,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2150,NCT02972853,2016/9/30,NA,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2151,NCT02973035,2016/12/31,PHASE4,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2152,NCT02973399,2017/2/7,PHASE1,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2153,NCT02973438,2016/12/31,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2154,NCT02973633,2017/6/30,EARLY_PHASE1,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2155,NCT02974114,2016/10/31,PHASE4,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2156,NCT02975362,2016/12/31,NA,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2157,NCT02975505,2017/2/10,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2158,NCT02975778,2017/6/15,NA,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2159,NCT02976558,2016/12/31,NA,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2160,NCT02977403,2017/2/10,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2161,NCT02977923,2017/7/10,NA,2017,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2162,NCT02978014,2017/2/8,PHASE2,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2163,NCT02978105,2015/2/28,PHASE3,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2164,NCT02978716,2017/2/2,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2165,NCT02979197,2016/11/3,PHASE3,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2166,NCT02980068,2017/8/28,PHASE1,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2167,NCT02980744,2016/8/31,NA,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2168,NCT02980796,2016/11/30,NA,2016,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2169,NCT02981160,2016/12/31,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2170,NCT02981368,2016/11/30,PHASE2/PHASE3,2016,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2171,NCT02981381,2016/10/13,PHASE2,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2172,NCT02982213,2016/12/1,NA,2016,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2173,NCT02982655,2017/1/31,NA,2017,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2174,NCT02983071,2017/1/31,PHASE1/PHASE2,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2175,NCT02983201,2015/3/31,NA,2015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2176,NCT02983877,2017/3/13,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2177,NCT02984631,2016/12/31,NA,2016,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2178,NCT02985307,2017/4/28,NA,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2179,NCT02985957,2017/3/26,PHASE2,2017,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0
2180,NCT02986152,2017/6/1,NA,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2181,NCT02986464,2018/5/3,NA,2018,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2182,NCT02986659,2016/8/3,PHASE4,2016,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2183,NCT02987361,2016/11/30,NA,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2184,NCT02987491,2016/11/30,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2185,NCT02987582,2016/9/30,NA,2016,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2186,NCT02988076,2016/11/30,PHASE2/PHASE3,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2187,NCT02988193,2015/12/31,NA,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2188,NCT02988245,2022/6/30,PHASE2,2022,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2189,NCT02988271,2019/4/11,NA,2019,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2190,NCT02988375,2016/3/8,NA,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2191,NCT02988492,2018/3/1,NA,2018,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2192,NCT02988648,2016/12/31,PHASE1/PHASE2,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2193,NCT02988830,2016/11/29,NA,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2194,NCT02989623,2015/9/1,NA,2015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2195,NCT02990663,2017/3/31,PHASE4,2017,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2196,NCT02991534,2016/11/15,NA,2016,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2197,NCT02992288,2017/2/22,PHASE2,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
2198,NCT02992405,2016/12/5,NA,2016,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2199,NCT02993497,2017/2/5,NA,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2200,NCT02994225,2017/3/10,NA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2201,NCT02994914,2016/12/5,NA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2202,NCT02995330,2017/2/9,PHASE1,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2203,NCT02995434,2017/7/31,NA,2017,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2204,NCT02995980,2015/11/30,NA,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2205,NCT02996565,2017/11/15,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2206,NCT02996591,2017/1/31,PHASE4,2017,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2207,NCT02997696,2017/1/31,PHASE2,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2208,NCT02997865,2017/2/17,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2209,NCT02997995,2017/2/15,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2210,NCT02998502,2016/9/30,NA,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2211,NCT02998801,2016/11/30,NA,2016,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2212,NCT02999074,2016/1/31,NA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2213,NCT02999477,2017/2/23,PHASE1,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2214,NCT02999529,2016/12/31,NA,2016,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2215,NCT02999841,2016/3/31,PHASE4,2016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2216,NCT03000283,2017/3/22,PHASE1,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2217,NCT03000920,2017/5/2,NA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2218,NCT03001713,2018/2/22,NA,2018,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2219,NCT03001843,2017/2/22,PHASE4,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2220,NCT03001869,2017/7/1,PHASE3,2017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2221,NCT03001895,2017/7/1,PHASE2,2017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2222,NCT03002220,2016/11/30,PHASE2,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2223,NCT03002896,2016/12/31,NA,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2224,NCT03003403,2017/1/31,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2225,NCT03003780,2019/1/2,NA,2019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2226,NCT03004430,2017/1/12,NA,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2227,NCT03004443,2017/5/15,PHASE4,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2228,NCT03004560,2017/1/31,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2229,NCT03004976,2017/3/14,PHASE2,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2230,NCT03006172,2016/12/13,PHASE1,2016,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
2231,NCT03006328,2017/11/20,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2232,NCT03006393,2016/8/31,PHASE4,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2233,NCT03006562,2017/7/1,PHASE4,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2234,NCT03006614,2016/4/30,PHASE3,2016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2235,NCT03006731,2017/3/1,NA,2017,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2236,NCT03007979,2017/6/15,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2237,NCT03008993,2016/10/17,NA,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2238,NCT03009474,2015/2/28,PHASE1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2239,NCT03009487,2017/1/31,PHASE3,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2240,NCT03009695,2015/2/28,NA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2241,NCT03009981,2017/3/6,PHASE3,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2242,NCT03011216,2018/7/1,NA,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2243,NCT03011606,2016/2/29,NA,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2244,NCT03011619,2017/4/6,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2245,NCT03011801,2017/9/1,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2246,NCT03012256,2018/2/6,NA,2018,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2247,NCT03012490,2017/2/27,NA,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2248,NCT03013543,2017/2/10,PHASE2,2017,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0
2249,NCT03013712,2017/1/31,PHASE1/PHASE2,2017,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2250,NCT03013907,2017/4/1,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2251,NCT03014180,2017/2/16,NA,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2252,NCT03014414,2017/3/4,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2253,NCT03014973,2017/1/31,NA,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2254,NCT03015207,2017/1/6,PHASE1,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2255,NCT03015402,2017/10/30,PHASE2,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2256,NCT03016325,2017/1/13,PHASE2,2017,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0
2257,NCT03016351,2016/10/31,NA,2016,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2258,NCT03016364,2017/1/31,PHASE1/PHASE2,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2259,NCT03016481,2017/4/15,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2260,NCT03017404,2015/5/31,NA,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2261,NCT03017417,2017/2/8,NA,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2262,NCT03017456,2017/5/29,NA,2017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2263,NCT03017950,2016/12/31,PHASE1,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2264,NCT03018132,2017/4/1,NA,2017,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2265,NCT03018145,2017/1/12,NA,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2266,NCT03019146,2017/1/4,NA,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2267,NCT03019653,2017/1/31,PHASE1,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2268,NCT03020433,2016/3/31,EARLY_PHASE1,2016,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2269,NCT03021252,2017/3/1,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2270,NCT03021928,2017/6/14,PHASE3,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2271,NCT03023449,2017/4/4,PHASE2,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2272,NCT03024151,2016/12/31,NA,2016,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2273,NCT03024476,2016/9/1,PHASE2,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2274,NCT03025035,2017/9/10,PHASE2,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2275,NCT03025633,2016/11/30,NA,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2276,NCT03026088,2017/3/21,PHASE4,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2277,NCT03026712,2016/2/29,NA,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2278,NCT03027375,2017/3/31,PHASE2,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2279,NCT03027960,2017/6/27,PHASE1,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2280,NCT03027986,2018/9/30,NA,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2281,NCT03028597,2017/1/31,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2282,NCT03028792,2017/9/1,NA,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2283,NCT03028935,2016/7/5,NA,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2284,NCT03029182,2016/10/31,NA,2016,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2285,NCT03029416,2017/10/26,PHASE2,2017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2286,NCT03029507,2017/12/8,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2287,NCT03030222,2017/7/5,PHASE4,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2288,NCT03030274,2017/10/11,NA,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2289,NCT03030482,2017/4/20,NA,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2290,NCT03030625,2017/3/13,NA,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2291,NCT03030885,2017/1/19,PHASE1,2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2292,NCT03031613,2017/1/31,NA,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2293,NCT03031821,2018/7/12,PHASE3,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2294,NCT03031847,2017/3/21,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2295,NCT03031990,2017/1/31,NA,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2296,NCT03032081,2017/3/2,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2297,NCT03032107,2017/2/17,PHASE1,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2298,NCT03032627,2017/3/20,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2299,NCT03032640,2017/1/26,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2300,NCT03033589,2016/5/31,NA,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2301,NCT03034109,2017/1/31,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2302,NCT03034551,2017/1/30,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2303,NCT03034720,2017/3/9,NA,2017,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2304,NCT03034902,2017/2/9,NA,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2305,NCT03035123,2017/4/1,NA,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2306,NCT03035474,2017/4/21,NA,2017,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2307,NCT03035487,2016/12/31,NA,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2308,NCT03035773,2015/10/31,NA,2015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2309,NCT03036033,2017/1/26,NA,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2310,NCT03036371,2017/3/28,NA,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2311,NCT03036800,2017/11/28,PHASE4,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2312,NCT03036943,2017/2/15,NA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2313,NCT03037502,2019/6/12,NA,2019,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2314,NCT03037905,2015/1/31,NA,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2315,NCT03037931,2017/3/15,PHASE3,2017,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2316,NCT03038867,2016/12/12,PHASE2,2016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2317,NCT03040518,2017/3/1,NA,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2318,NCT03041792,2017/2/20,PHASE1,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2319,NCT03042455,2015/6/18,NA,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2320,NCT03042468,2016/12/31,PHASE1/PHASE2,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2321,NCT03042897,2017/9/8,NA,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2322,NCT03042988,2017/1/30,NA,2017,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2323,NCT03043053,2017/7/1,PHASE2,2017,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2324,NCT03043430,2016/5/31,PHASE4,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
